response,feedback_type,contrast_right,contrast_left,response_time,mouse,session,contrast_diff,contrast_diff_abs,condition
0.0,-1.0,0.25,1.0,2.2054414769431787,Richards,32,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.1706706721041655,Richards,32,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.184916305627098,Richards,32,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.025137357349422,Richards,32,-0.75,0.75,go
0.0,-1.0,0.25,1.0,1.9123716259675803,Richards,32,-0.75,0.75,go
0.0,-1.0,0.25,1.0,1.942127132227938,Richards,32,-0.75,0.75,go
0.0,-1.0,0.25,1.0,1.9309877598399225,Richards,32,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.1220967778377826,Richards,32,-0.75,0.75,go
1.0,1.0,0.0,0.5,1.0795993123564571,Richards,33,-0.5,0.5,go
-1.0,1.0,0.25,0.0,0.538964378228826,Richards,33,0.25,0.25,go
1.0,1.0,0.25,1.0,0.81114846660995,Richards,33,-0.75,0.75,go
1.0,1.0,0.25,1.0,1.0198770900811667,Richards,33,-0.75,0.75,go
-1.0,-1.0,0.0,0.0,1.83943780481016,Richards,33,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.1955919293737622,Richards,33,0.0,0.0,no_go
0.0,1.0,0.0,0.0,1.9456355320169507,Richards,33,0.0,0.0,no_go
-1.0,1.0,0.5,0.0,0.8784769405733925,Richards,33,0.5,0.5,go
1.0,-1.0,0.25,0.25,0.5254345055932106,Richards,33,0.0,0.0,go
0.0,-1.0,0.5,0.25,2.2548166677063364,Richards,33,0.25,0.25,go
1.0,1.0,0.0,1.0,0.8128027214511349,Richards,33,-1.0,1.0,go
0.0,1.0,0.0,0.0,2.151960656029786,Richards,33,0.0,0.0,no_go
-1.0,1.0,0.25,0.0,0.6234883482867701,Richards,33,0.25,0.25,go
1.0,1.0,0.5,1.0,0.9069675559107111,Richards,33,-0.5,0.5,go
-1.0,1.0,0.5,0.0,0.6554058068675204,Richards,33,0.5,0.5,go
1.0,-1.0,0.0,0.0,0.9224460079258847,Richards,33,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.217787923910862,Richards,33,0.0,0.0,no_go
-1.0,-1.0,0.0,0.0,1.053189797909539,Richards,33,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.25450211778994,Richards,33,0.0,0.0,no_go
1.0,1.0,0.0,0.5,0.7925414202173897,Richards,33,-0.5,0.5,go
-1.0,1.0,0.5,0.0,0.6251951287403301,Richards,33,0.5,0.5,go
-1.0,-1.0,0.0,0.0,0.7457172539044166,Richards,33,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.2728408005802976,Richards,33,0.0,0.0,no_go
1.0,1.0,0.25,1.0,0.5386875622315301,Richards,33,-0.75,0.75,go
0.0,-1.0,0.0,0.5,1.995483543363349,Richards,33,-0.5,0.5,go
1.0,1.0,0.0,1.0,0.8603208899320975,Richards,33,-1.0,1.0,go
1.0,1.0,0.5,1.0,0.7111683830117954,Richards,33,-0.5,0.5,go
-1.0,1.0,1.0,1.0,0.8934938313415728,Richards,33,0.0,0.0,go
1.0,1.0,0.0,0.5,0.6543504647253826,Richards,33,-0.5,0.5,go
1.0,1.0,0.5,1.0,0.5695877144518704,Richards,33,-0.5,0.5,go
-1.0,1.0,0.5,0.0,1.5331464832863162,Richards,33,0.5,0.5,go
1.0,-1.0,0.0,0.0,0.6702811199824623,Richards,33,0.0,0.0,no_go
0.0,1.0,0.0,0.0,1.97007261924864,Richards,33,0.0,0.0,no_go
-1.0,1.0,0.5,0.0,0.6821135701768526,Richards,33,0.5,0.5,go
1.0,1.0,0.25,1.0,0.9350101942036133,Richards,33,-0.75,0.75,go
-1.0,1.0,1.0,0.5,1.1061787803524226,Richards,33,0.5,0.5,go
0.0,1.0,0.0,0.0,2.2965690939434182,Richards,33,0.0,0.0,no_go
-1.0,1.0,1.0,0.25,0.8964648488889679,Richards,33,0.75,0.75,go
0.0,1.0,0.0,0.0,2.0416034438789836,Richards,33,0.0,0.0,no_go
1.0,1.0,0.0,1.0,0.95631415898319,Richards,33,-1.0,1.0,go
-1.0,1.0,1.0,0.0,0.6074556605261989,Richards,33,1.0,1.0,go
-1.0,-1.0,0.0,0.0,0.9469872407579487,Richards,33,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.122193426872201,Richards,33,0.0,0.0,no_go
-1.0,-1.0,0.0,0.0,0.7834037753094663,Richards,33,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.2974686704826297,Richards,33,0.0,0.0,no_go
-1.0,1.0,1.0,0.5,0.5353579215504851,Richards,33,0.5,0.5,go
1.0,1.0,0.0,0.5,0.8047747555247327,Richards,33,-0.5,0.5,go
-1.0,1.0,0.5,0.0,0.8927705476496328,Richards,33,0.5,0.5,go
-1.0,-1.0,0.25,0.5,1.281502021504167,Richards,33,-0.25,0.25,go
1.0,1.0,0.0,1.0,1.7235820065377823,Richards,33,-1.0,1.0,go
1.0,-1.0,0.5,0.5,0.7428035919069202,Richards,33,0.0,0.0,go
-1.0,1.0,0.5,0.0,1.0417953630037857,Richards,33,0.5,0.5,go
-1.0,1.0,1.0,0.0,0.7431881759695784,Richards,33,1.0,1.0,go
1.0,1.0,0.0,1.0,0.8249620982845443,Richards,33,-1.0,1.0,go
1.0,1.0,0.0,1.0,0.6676469908301215,Richards,33,-1.0,1.0,go
-1.0,-1.0,0.25,0.5,0.7169262766004465,Richards,33,-0.25,0.25,go
1.0,-1.0,1.0,0.5,0.7934829568660291,Richards,33,0.5,0.5,go
-1.0,1.0,1.0,0.0,0.6035600111204644,Richards,33,1.0,1.0,go
1.0,1.0,0.5,1.0,0.7023307982004496,Richards,33,-0.5,0.5,go
-1.0,-1.0,0.0,0.0,0.8439057312057798,Richards,33,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.053417479922331,Richards,33,0.0,0.0,no_go
-1.0,1.0,1.0,0.0,0.5058883375190248,Richards,33,1.0,1.0,go
-1.0,-1.0,1.0,1.0,0.8114944111435989,Richards,33,0.0,0.0,go
1.0,1.0,0.5,0.5,0.7246735022018811,Richards,33,0.0,0.0,go
-1.0,1.0,0.5,0.25,0.5244938745581749,Richards,33,0.25,0.25,go
-1.0,1.0,1.0,0.25,0.5761232285682354,Richards,33,0.75,0.75,go
-1.0,-1.0,0.0,0.0,1.0666037519582119,Richards,33,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.0263915442425287,Richards,33,0.0,0.0,no_go
1.0,1.0,0.0,0.5,0.7583019674300999,Richards,33,-0.5,0.5,go
1.0,1.0,0.0,0.5,0.9399509221257176,Richards,33,-0.5,0.5,go
-1.0,1.0,1.0,0.25,0.7813797280990116,Richards,33,0.75,0.75,go
1.0,1.0,0.0,0.25,1.1644969991077119,Richards,33,-0.25,0.25,go
-1.0,1.0,1.0,0.5,0.859774804711833,Richards,33,0.5,0.5,go
0.0,1.0,0.0,0.0,1.962716015141723,Richards,33,0.0,0.0,no_go
-1.0,1.0,1.0,0.25,0.7371821441566908,Richards,33,0.75,0.75,go
-1.0,1.0,0.5,0.25,0.7170325353087037,Richards,33,0.25,0.25,go
-1.0,1.0,1.0,0.25,0.6053812008001955,Richards,33,0.75,0.75,go
-1.0,1.0,0.5,0.0,0.6917040220630497,Richards,33,0.5,0.5,go
-1.0,1.0,1.0,0.0,1.0549823098162392,Richards,33,1.0,1.0,go
-1.0,1.0,1.0,0.0,0.70329437145773,Richards,33,1.0,1.0,go
1.0,1.0,0.0,0.5,0.8673792451766076,Richards,33,-0.5,0.5,go
1.0,1.0,0.0,1.0,0.5484866071994361,Richards,33,-1.0,1.0,go
-1.0,1.0,0.5,0.0,0.8108167100296555,Richards,33,0.5,0.5,go
1.0,-1.0,1.0,0.5,0.6167798619072187,Richards,33,0.5,0.5,go
1.0,1.0,0.0,1.0,0.9471897964187406,Richards,33,-1.0,1.0,go
1.0,1.0,0.5,1.0,0.882001590122627,Richards,33,-0.5,0.5,go
-1.0,-1.0,0.0,0.0,1.0451189662530282,Richards,33,0.0,0.0,no_go
0.0,1.0,0.0,0.0,1.9829057728757675,Richards,33,0.0,0.0,no_go
1.0,1.0,0.0,1.0,0.6445794937869778,Richards,33,-1.0,1.0,go
-1.0,-1.0,0.0,0.0,0.9359870498007581,Richards,33,0.0,0.0,no_go
0.0,1.0,0.0,0.0,1.9249365173646424,Richards,33,0.0,0.0,no_go
-1.0,1.0,0.5,0.0,0.8219515355946783,Richards,33,0.5,0.5,go
-1.0,-1.0,0.0,0.0,0.8410738763374184,Richards,33,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.121733374982284,Richards,33,0.0,0.0,no_go
-1.0,1.0,0.25,0.0,0.6258972814334811,Richards,33,0.25,0.25,go
0.0,1.0,0.0,0.0,1.9602687443360765,Richards,33,0.0,0.0,no_go
1.0,1.0,0.0,0.5,0.9690923720309002,Richards,33,-0.5,0.5,go
1.0,1.0,0.0,0.5,0.7898559729396766,Richards,33,-0.5,0.5,go
0.0,1.0,0.0,0.0,1.9379432470021811,Richards,33,0.0,0.0,no_go
-1.0,1.0,1.0,0.0,0.7222434380636287,Richards,33,1.0,1.0,go
-1.0,1.0,1.0,0.0,0.6742419735933254,Richards,33,1.0,1.0,go
1.0,1.0,0.0,1.0,0.846884295534835,Richards,33,-1.0,1.0,go
-1.0,1.0,1.0,0.0,0.8151802599841744,Richards,33,1.0,1.0,go
-1.0,-1.0,0.0,0.0,0.9504681189708322,Richards,33,0.0,0.0,no_go
0.0,1.0,0.0,0.0,1.913779353321047,Richards,33,0.0,0.0,no_go
-1.0,1.0,1.0,0.0,0.6222959565661768,Richards,33,1.0,1.0,go
-1.0,1.0,1.0,0.25,0.6455859327743951,Richards,33,0.75,0.75,go
1.0,1.0,0.5,1.0,0.5750367936787484,Richards,33,-0.5,0.5,go
-1.0,1.0,1.0,0.5,0.8510492141598434,Richards,33,0.5,0.5,go
-1.0,1.0,1.0,0.25,0.9385807281971665,Richards,33,0.75,0.75,go
-1.0,-1.0,0.0,0.0,1.8885187611245442,Richards,33,0.0,0.0,no_go
0.0,1.0,0.0,0.0,1.9042698029431335,Richards,33,0.0,0.0,no_go
-1.0,1.0,1.0,0.25,0.7883943119997525,Richards,33,0.75,0.75,go
-1.0,1.0,1.0,0.25,0.7034821354215524,Richards,33,0.75,0.75,go
1.0,1.0,0.0,1.0,0.5078592553771841,Richards,33,-1.0,1.0,go
-1.0,-1.0,0.0,0.0,1.2445970449471702,Richards,33,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.1219908712187703,Richards,33,0.0,0.0,no_go
-1.0,1.0,1.0,0.25,0.82939055057426,Richards,33,0.75,0.75,go
1.0,1.0,0.25,1.0,0.8087537214129839,Richards,33,-0.75,0.75,go
-1.0,-1.0,0.25,0.5,1.740024635557404,Richards,33,-0.25,0.25,go
1.0,1.0,0.0,0.5,1.1211995954446365,Richards,33,-0.5,0.5,go
-1.0,1.0,0.5,0.0,1.0497602378256374,Richards,33,0.5,0.5,go
-1.0,1.0,0.5,0.25,1.1783221018989138,Richards,33,0.25,0.25,go
0.0,-1.0,0.5,0.25,2.0646392444347725,Richards,33,0.25,0.25,go
-1.0,1.0,1.0,0.25,0.7651598801181194,Richards,33,0.75,0.75,go
1.0,1.0,0.25,0.5,0.7556445941856396,Richards,33,-0.25,0.25,go
-1.0,1.0,1.0,0.0,0.8257004755398043,Richards,33,1.0,1.0,go
-1.0,-1.0,0.0,0.0,1.6034423523394707,Richards,33,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.282921491493937,Richards,33,0.0,0.0,no_go
-1.0,1.0,0.25,0.0,1.7453155342107607,Richards,33,0.25,0.25,go
1.0,1.0,0.5,1.0,0.6129014191689635,Richards,33,-0.5,0.5,go
1.0,-1.0,1.0,0.25,0.8088956009361823,Richards,33,0.75,0.75,go
0.0,-1.0,1.0,0.25,2.2818601119271875,Richards,33,0.75,0.75,go
-1.0,1.0,1.0,0.25,0.6435238497749083,Richards,33,0.75,0.75,go
-1.0,1.0,0.5,0.0,1.1638778610306986,Richards,33,0.5,0.5,go
0.0,-1.0,1.0,0.25,2.0470292790137137,Richards,33,0.75,0.75,go
-1.0,1.0,1.0,0.25,0.8142827965419315,Richards,33,0.75,0.75,go
1.0,1.0,0.0,0.5,0.8657923076375482,Richards,33,-0.5,0.5,go
-1.0,1.0,1.0,0.25,0.7789870960025951,Richards,33,0.75,0.75,go
1.0,-1.0,0.25,0.25,0.6068679170629139,Richards,33,0.0,0.0,go
0.0,-1.0,0.0,0.25,2.09236371035729,Richards,33,-0.25,0.25,go
0.0,-1.0,0.25,0.25,2.079532669830769,Richards,33,0.0,0.0,go
-1.0,1.0,0.5,0.25,0.8142888339665433,Richards,33,0.25,0.25,go
0.0,1.0,0.0,0.0,2.1241401950283034,Richards,33,0.0,0.0,no_go
-1.0,1.0,0.25,0.0,1.0855923637029719,Richards,33,0.25,0.25,go
1.0,1.0,0.0,1.0,0.7961674985302807,Richards,33,-1.0,1.0,go
-1.0,-1.0,0.0,0.0,1.3885190274781962,Richards,33,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.005835616596869,Richards,33,0.0,0.0,no_go
1.0,1.0,0.5,1.0,0.611654388738998,Richards,33,-0.5,0.5,go
-1.0,-1.0,0.0,0.0,0.8049148238172847,Richards,33,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.1197648720909683,Richards,33,0.0,0.0,no_go
1.0,1.0,0.0,1.0,0.9069050685461661,Richards,33,-1.0,1.0,go
0.0,-1.0,0.0,0.5,2.286962341003118,Richards,33,-0.5,0.5,go
0.0,1.0,0.0,0.0,2.202647567774193,Richards,33,0.0,0.0,no_go
-1.0,-1.0,0.0,0.0,1.2376799654858814,Richards,33,0.0,0.0,no_go
0.0,1.0,0.0,0.0,1.9571250563953981,Richards,33,0.0,0.0,no_go
-1.0,1.0,0.5,0.0,0.6415221410428558,Richards,33,0.5,0.5,go
1.0,1.0,0.0,1.0,0.9186641640063726,Richards,33,-1.0,1.0,go
1.0,1.0,0.0,1.0,0.7151841772056287,Richards,33,-1.0,1.0,go
0.0,-1.0,0.0,0.5,2.173307184665873,Richards,33,-0.5,0.5,go
0.0,-1.0,0.0,1.0,2.034997895619881,Richards,33,-1.0,1.0,go
0.0,-1.0,0.0,1.0,2.2853370658125414,Richards,33,-1.0,1.0,go
-1.0,-1.0,0.0,1.0,0.8218298814532545,Richards,33,-1.0,1.0,go
0.0,-1.0,0.0,1.0,2.0092452531727076,Richards,33,-1.0,1.0,go
1.0,1.0,0.0,1.0,1.1428350149379867,Richards,33,-1.0,1.0,go
-1.0,1.0,0.5,0.0,1.0040415242929157,Richards,33,0.5,0.5,go
-1.0,1.0,1.0,0.0,0.6436708611091717,Richards,33,1.0,1.0,go
1.0,-1.0,1.0,1.0,0.7592229768345078,Richards,33,0.0,0.0,go
-1.0,1.0,1.0,0.25,0.7072996001558067,Richards,33,0.75,0.75,go
-1.0,-1.0,0.25,1.0,0.8714318676687753,Richards,33,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.1321464262198333,Richards,33,-0.75,0.75,go
0.0,-1.0,0.25,1.0,1.9634447325111068,Richards,33,-0.75,0.75,go
-1.0,-1.0,0.25,1.0,1.9115998423775409,Richards,33,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.046566812149649,Richards,33,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.0003367285981994,Richards,33,-0.75,0.75,go
0.0,-1.0,0.25,1.0,1.9382402883810528,Richards,33,-0.75,0.75,go
0.0,-1.0,0.25,1.0,1.9120906851447899,Richards,33,-0.75,0.75,go
1.0,1.0,0.25,1.0,1.7829751890697025,Richards,33,-0.75,0.75,go
1.0,1.0,0.0,1.0,1.2853883128975667,Richards,33,-1.0,1.0,go
0.0,1.0,0.0,0.0,1.9101756134830339,Richards,33,0.0,0.0,no_go
-1.0,-1.0,0.25,0.5,0.7969626275917108,Richards,33,-0.25,0.25,go
0.0,-1.0,0.0,1.0,1.9168771568209877,Richards,33,-1.0,1.0,go
0.0,-1.0,0.0,1.0,2.147491451110568,Richards,33,-1.0,1.0,go
0.0,-1.0,0.0,1.0,1.9239675104264506,Richards,33,-1.0,1.0,go
0.0,-1.0,0.0,1.0,2.2376770178082097,Richards,33,-1.0,1.0,go
0.0,-1.0,0.0,1.0,2.244313055071075,Richards,33,-1.0,1.0,go
0.0,-1.0,0.0,1.0,2.0268316726280773,Richards,33,-1.0,1.0,go
0.0,-1.0,0.0,1.0,2.050863648545601,Richards,33,-1.0,1.0,go
0.0,-1.0,0.0,1.0,2.002666571460054,Richards,33,-1.0,1.0,go
0.0,-1.0,0.0,1.0,2.063819060054243,Richards,33,-1.0,1.0,go
0.0,-1.0,0.0,1.0,2.2532327488813735,Richards,33,-1.0,1.0,go
-1.0,1.0,0.25,0.25,0.573638743054687,Richards,34,0.0,0.0,go
1.0,1.0,0.0,1.0,0.7345545110723464,Richards,34,-1.0,1.0,go
-1.0,1.0,1.0,0.0,1.1256825660215384,Richards,34,1.0,1.0,go
1.0,1.0,0.0,0.5,0.974460769916675,Richards,34,-0.5,0.5,go
-1.0,1.0,1.0,0.5,0.7316973054429639,Richards,34,0.5,0.5,go
-1.0,1.0,1.0,0.25,0.7252430092674871,Richards,34,0.75,0.75,go
0.0,-1.0,0.5,0.0,2.3006092898175012,Richards,34,0.5,0.5,go
1.0,-1.0,1.0,0.25,0.8574086173544373,Richards,34,0.75,0.75,go
-1.0,1.0,1.0,0.25,1.1576778353291957,Richards,34,0.75,0.75,go
0.0,-1.0,0.0,1.0,2.1660854682660897,Richards,34,-1.0,1.0,go
1.0,1.0,0.0,1.0,0.6034059051706322,Richards,34,-1.0,1.0,go
-1.0,-1.0,0.5,1.0,1.4555166927588061,Richards,34,-0.5,0.5,go
-1.0,1.0,1.0,0.0,0.8864325739443757,Richards,34,1.0,1.0,go
-1.0,1.0,1.0,0.25,0.5688519802826022,Richards,34,0.75,0.75,go
1.0,1.0,0.0,1.0,0.9324690542921132,Richards,34,-1.0,1.0,go
0.0,1.0,0.0,0.0,2.2077010530630616,Richards,34,0.0,0.0,no_go
-1.0,1.0,1.0,0.5,0.8763199074505508,Richards,34,0.5,0.5,go
0.0,1.0,0.0,0.0,1.9210963115549475,Richards,34,0.0,0.0,no_go
1.0,1.0,0.25,1.0,0.6646735706064533,Richards,34,-0.75,0.75,go
0.0,1.0,0.0,0.0,2.0249983752104015,Richards,34,0.0,0.0,no_go
-1.0,1.0,0.5,0.25,0.780593104508597,Richards,34,0.25,0.25,go
0.0,-1.0,0.0,0.5,2.1594681619249343,Richards,34,-0.5,0.5,go
-1.0,1.0,1.0,0.25,0.9581857161358869,Richards,34,0.75,0.75,go
-1.0,1.0,0.25,0.0,1.1077906930794654,Richards,34,0.25,0.25,go
0.0,-1.0,0.0,0.5,2.2708065069596444,Richards,34,-0.5,0.5,go
0.0,-1.0,0.0,0.25,2.1162967358296214,Richards,34,-0.25,0.25,go
0.0,-1.0,0.25,1.0,2.2194646500882698,Richards,34,-0.75,0.75,go
1.0,1.0,0.25,1.0,0.5987785301038571,Richards,34,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.2038522023694327,Richards,34,-0.75,0.75,go
1.0,1.0,0.25,1.0,1.090851222013896,Richards,34,-0.75,0.75,go
0.0,1.0,0.0,0.0,1.990183030372549,Richards,34,0.0,0.0,no_go
0.0,1.0,0.0,0.0,1.9858173771357883,Richards,34,0.0,0.0,no_go
0.0,-1.0,1.0,0.0,2.0942562546677834,Richards,34,1.0,1.0,go
0.0,-1.0,1.0,0.0,2.14188178208704,Richards,34,1.0,1.0,go
-1.0,1.0,1.0,0.0,0.7272860697526653,Richards,34,1.0,1.0,go
0.0,1.0,0.0,0.0,2.1480622815887216,Richards,34,0.0,0.0,no_go
1.0,1.0,0.25,0.5,0.5963795641089007,Richards,34,-0.25,0.25,go
0.0,-1.0,0.0,0.25,2.0550852183192774,Richards,34,-0.25,0.25,go
1.0,1.0,0.5,1.0,0.854591560524284,Richards,34,-0.5,0.5,go
1.0,1.0,0.0,0.5,1.2291260881623316,Richards,34,-0.5,0.5,go
0.0,-1.0,0.5,0.25,2.1741079824348617,Richards,34,0.25,0.25,go
-1.0,1.0,1.0,0.5,0.6024827847412553,Richards,34,0.5,0.5,go
-1.0,1.0,0.5,0.0,0.7639890117401933,Richards,34,0.5,0.5,go
0.0,1.0,0.0,0.0,2.255731992742426,Richards,34,0.0,0.0,no_go
1.0,1.0,0.0,1.0,0.9615192736289941,Richards,34,-1.0,1.0,go
0.0,1.0,0.0,0.0,1.9365732193613212,Richards,34,0.0,0.0,no_go
0.0,-1.0,0.25,0.0,2.287843180375944,Richards,34,0.25,0.25,go
0.0,1.0,0.0,0.0,2.1870105374002833,Richards,34,0.0,0.0,no_go
-1.0,1.0,1.0,0.0,0.7635440544120229,Richards,34,1.0,1.0,go
0.0,-1.0,0.5,0.0,2.0928598010892756,Richards,34,0.5,0.5,go
1.0,1.0,0.25,0.5,0.701396737911864,Richards,34,-0.25,0.25,go
0.0,-1.0,0.25,0.5,2.2398409184123693,Richards,34,-0.25,0.25,go
-1.0,1.0,0.5,0.0,1.0542077485611117,Richards,34,0.5,0.5,go
-1.0,1.0,1.0,0.25,0.9737595244127988,Richards,34,0.75,0.75,go
0.0,-1.0,0.25,0.0,2.019414070224343,Richards,34,0.25,0.25,go
0.0,1.0,0.0,0.0,2.2083041906048493,Richards,34,0.0,0.0,no_go
-1.0,1.0,1.0,0.0,0.9791352368088155,Richards,34,1.0,1.0,go
-1.0,1.0,1.0,0.0,0.6962287125380726,Richards,34,1.0,1.0,go
1.0,-1.0,0.0,0.0,2.197066754088496,Richards,34,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.090670333324965,Richards,34,0.0,0.0,no_go
-1.0,-1.0,0.0,0.0,0.9568001298804347,Richards,34,0.0,0.0,no_go
0.0,1.0,0.0,0.0,1.938958601169702,Richards,34,0.0,0.0,no_go
-1.0,-1.0,0.0,0.0,0.9142104085317442,Richards,34,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.01673557200661,Richards,34,0.0,0.0,no_go
-1.0,1.0,1.0,0.25,1.1094105309408633,Richards,34,0.75,0.75,go
1.0,1.0,0.25,1.0,0.7795619144055763,Richards,34,-0.75,0.75,go
0.0,-1.0,0.0,0.25,1.9180730770743821,Richards,34,-0.25,0.25,go
-1.0,1.0,1.0,0.25,0.7451993755188369,Richards,34,0.75,0.75,go
-1.0,1.0,1.0,0.25,0.5433212707567918,Richards,34,0.75,0.75,go
1.0,1.0,0.25,1.0,0.5409875088455465,Richards,34,-0.75,0.75,go
1.0,-1.0,0.25,0.25,0.6377847450637546,Richards,34,0.0,0.0,go
0.0,-1.0,0.0,1.0,1.9542323500257908,Richards,34,-1.0,1.0,go
0.0,-1.0,0.0,1.0,1.955767965991754,Richards,34,-1.0,1.0,go
1.0,1.0,0.0,1.0,0.6601506427821278,Richards,34,-1.0,1.0,go
-1.0,-1.0,0.25,1.0,1.0213008299075454,Richards,34,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.27898689949086,Richards,34,-0.75,0.75,go
1.0,1.0,0.25,1.0,0.6798332123596538,Richards,34,-0.75,0.75,go
0.0,1.0,0.0,0.0,2.06830292624943,Richards,34,0.0,0.0,no_go
-1.0,1.0,1.0,0.0,0.8731496619741392,Richards,34,1.0,1.0,go
1.0,1.0,0.0,1.0,0.8205794934493724,Richards,34,-1.0,1.0,go
0.0,-1.0,0.25,0.0,2.1935683752212753,Richards,34,0.25,0.25,go
-1.0,-1.0,1.0,1.0,0.6200290157944437,Richards,34,0.0,0.0,go
-1.0,-1.0,0.25,0.5,0.7630921540578584,Richards,34,-0.25,0.25,go
0.0,1.0,0.0,0.0,2.236898887141706,Richards,34,0.0,0.0,no_go
-1.0,1.0,1.0,0.0,0.6479285042421452,Richards,34,1.0,1.0,go
0.0,-1.0,1.0,0.0,1.9904492802598952,Richards,34,1.0,1.0,go
0.0,-1.0,1.0,0.0,1.972245273082308,Richards,34,1.0,1.0,go
-1.0,1.0,1.0,0.0,1.0019593741468498,Richards,34,1.0,1.0,go
0.0,1.0,0.0,0.0,2.1878346442560996,Richards,34,0.0,0.0,no_go
1.0,1.0,0.0,0.5,0.7498656918932056,Richards,34,-0.5,0.5,go
1.0,1.0,0.0,1.0,0.6314210100639457,Richards,34,-1.0,1.0,go
0.0,1.0,0.0,0.0,1.9924041945381532,Richards,34,0.0,0.0,no_go
1.0,1.0,0.0,0.5,0.6353574032477809,Richards,34,-0.5,0.5,go
0.0,-1.0,1.0,0.25,2.27105404088627,Richards,34,0.75,0.75,go
0.0,-1.0,1.0,0.25,2.046975463540548,Richards,34,0.75,0.75,go
-1.0,1.0,1.0,0.25,0.5476090413638985,Richards,34,0.75,0.75,go
-1.0,1.0,0.5,0.0,1.3158909554997535,Richards,34,0.5,0.5,go
-1.0,1.0,0.5,0.0,0.8597496241865201,Richards,34,0.5,0.5,go
-1.0,1.0,1.0,0.0,0.5394346862617567,Richards,34,1.0,1.0,go
-1.0,1.0,0.5,0.0,0.557487456237368,Richards,34,0.5,0.5,go
1.0,-1.0,1.0,0.5,0.7812861995093954,Richards,34,0.5,0.5,go
1.0,1.0,0.25,1.0,0.8090727883458158,Richards,34,-0.75,0.75,go
0.0,1.0,0.0,0.0,1.9645077247905647,Richards,34,0.0,0.0,no_go
-1.0,1.0,0.25,0.0,0.5332810532238454,Richards,34,0.25,0.25,go
1.0,1.0,0.25,0.25,0.9297099566248335,Richards,34,0.0,0.0,go
1.0,1.0,0.25,0.5,1.0693821819778577,Richards,34,-0.25,0.25,go
0.0,1.0,0.0,0.0,2.0405066775524574,Richards,34,0.0,0.0,no_go
-1.0,-1.0,0.0,0.0,0.8922209435067998,Richards,34,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.206445271185544,Richards,34,0.0,0.0,no_go
-1.0,1.0,1.0,0.5,0.6799551681145886,Richards,34,0.5,0.5,go
-1.0,-1.0,0.0,0.0,1.191566437306392,Richards,34,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.2960779096241595,Richards,34,0.0,0.0,no_go
-1.0,1.0,1.0,0.0,0.6138304040343883,Richards,34,1.0,1.0,go
0.0,-1.0,0.0,0.25,2.0617091658208437,Richards,34,-0.25,0.25,go
-1.0,-1.0,0.25,1.0,0.797167915844625,Richards,34,-0.75,0.75,go
1.0,1.0,0.25,1.0,1.0667344745792207,Richards,34,-0.75,0.75,go
0.0,1.0,0.0,0.0,2.1339160195750537,Richards,34,0.0,0.0,no_go
1.0,1.0,0.0,0.25,1.0418482588859206,Richards,34,-0.25,0.25,go
-1.0,1.0,0.5,0.0,0.9278603952150206,Richards,34,0.5,0.5,go
1.0,-1.0,0.0,0.0,0.8449072484720546,Richards,34,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.2363754434527436,Richards,34,0.0,0.0,no_go
1.0,-1.0,0.0,0.0,1.4168579308961853,Richards,34,0.0,0.0,no_go
0.0,1.0,0.0,0.0,1.9204651000432023,Richards,34,0.0,0.0,no_go
-1.0,1.0,0.5,0.0,0.7470800296132438,Richards,34,0.5,0.5,go
1.0,-1.0,0.25,0.25,1.0251662834731405,Richards,34,0.0,0.0,go
0.0,-1.0,0.25,0.0,2.000106423968191,Richards,34,0.25,0.25,go
-1.0,1.0,1.0,0.0,1.1332320488921823,Richards,34,1.0,1.0,go
0.0,-1.0,0.0,1.0,2.2021731978534262,Richards,34,-1.0,1.0,go
0.0,-1.0,0.0,1.0,2.0197183558221923,Richards,34,-1.0,1.0,go
1.0,1.0,0.0,1.0,0.6914437609890456,Richards,34,-1.0,1.0,go
